machine_id,start_time,end_time,production_counter,duration_sec,max_pressure,is_valid,is_test_run
2호기(창녕),2025-12-02T00:05:25.430000+00:00,2025-12-02T00:05:25.512000+00:00,,0.082,122.5,False,True
2호기(창녕),2025-12-02T00:05:26.410000+00:00,2025-12-02T00:05:26.416000+00:00,,0.006,121.3,False,True
2호기(창녕),2025-12-02T00:05:27.450000+00:00,2025-12-02T00:05:27.530000+00:00,66.0,0.08,121.3,False,True
2호기(창녕),2025-12-02T00:05:28.460000+00:00,2025-12-02T00:05:28.523000+00:00,66.0,0.063,120.0,False,True
2호기(창녕),2025-12-02T00:05:29.450000+00:00,2025-12-02T00:05:29.525000+00:00,66.0,0.075,120.0,False,True
2호기(창녕),2025-12-02T00:05:30.440000+00:00,2025-12-02T00:05:30.502000+00:00,,0.062,118.8,False,True
2호기(창녕),2025-12-02T00:05:31.420000+00:00,2025-12-02T00:05:31.492000+00:00,,0.072,117.6,False,True
2호기(창녕),2025-12-02T00:05:32.440000+00:00,2025-12-02T00:05:32.536000+00:00,,0.096,117.6,False,True
2호기(창녕),2025-12-02T00:05:33.470000+00:00,2025-12-02T00:05:33.506000+00:00,,0.036,116.5,False,True
2호기(창녕),2025-12-02T00:05:34.440000+00:00,2025-12-02T00:05:34.486000+00:00,,0.046,116.5,False,True
2호기(창녕),2025-12-02T00:05:35.420000+00:00,2025-12-02T00:05:35.487000+00:00,,0.067,115.4,False,True
2호기(창녕),2025-12-02T00:05:36.420000+00:00,2025-12-02T00:05:36.490000+00:00,66.0,0.07,115.4,False,True
2호기(창녕),2025-12-02T00:05:37.430000+00:00,2025-12-02T00:05:37.479000+00:00,66.0,0.049,114.2,False,True
2호기(창녕),2025-12-02T00:05:38.450000+00:00,2025-12-02T00:05:38.484000+00:00,,0.034,113.2,False,True
2호기(창녕),2025-12-02T00:05:39.480000+00:00,2025-12-02T00:05:39.512000+00:00,,0.032,113.2,False,True
2호기(창녕),2025-12-02T00:05:40.470000+00:00,2025-12-02T00:05:40.512000+00:00,,0.042,112.1,False,True
2호기(창녕),2025-12-02T00:05:41.450000+00:00,2025-12-02T00:05:41.475000+00:00,,0.025,112.1,False,True
2호기(창녕),2025-12-02T00:05:42.480000+00:00,2025-12-02T00:05:42.503000+00:00,66.0,0.023,111.0,False,True
2호기(창녕),2025-12-02T00:05:43.450000+00:00,2025-12-02T00:05:43.485000+00:00,,0.035,111.0,False,True
2호기(창녕),2025-12-02T00:05:44.430000+00:00,2025-12-02T00:05:44.487000+00:00,,0.057,110.0,False,True
2호기(창녕),2025-12-02T00:05:45.460000+00:00,2025-12-02T00:05:45.536000+00:00,66.0,0.076,109.0,False,True
2호기(창녕),2025-12-02T00:05:46.470000+00:00,2025-12-02T00:05:46.532000+00:00,66.0,0.062,109.0,False,True
2호기(창녕),2025-12-02T00:05:47.510000+00:00,2025-12-02T00:05:48.193000+00:00,,0.683,108.0,False,True
2호기(창녕),2025-12-02T00:05:48.490000+00:00,2025-12-02T00:05:48.522000+00:00,66.0,0.032,108.0,False,True
2호기(창녕),2025-12-02T00:05:49.480000+00:00,2025-12-02T00:05:49.526000+00:00,66.0,0.046,106.9,False,True
2호기(창녕),2025-12-02T00:05:50.530000+00:00,2025-12-02T00:05:50.532000+00:00,66.0,0.002,105.9,False,True
2호기(창녕),2025-12-02T00:05:51.480000+00:00,2025-12-02T00:05:51.528000+00:00,66.0,0.048,105.9,False,True
2호기(창녕),2025-12-02T00:05:52.460000+00:00,2025-12-02T00:05:52.493000+00:00,66.0,0.033,105.1,False,True
2호기(창녕),2025-12-02T00:05:53.490000+00:00,2025-12-02T00:05:53.534000+00:00,66.0,0.044,105.1,False,True
2호기(창녕),2025-12-02T00:05:54.480000+00:00,2025-12-02T00:05:54.484000+00:00,66.0,0.004,104.1,False,True
2호기(창녕),2025-12-02T00:05:55.470000+00:00,2025-12-02T00:05:55.519000+00:00,66.0,0.049,104.1,False,True
2호기(창녕),2025-12-02T00:05:56.470000+00:00,2025-12-02T00:05:56.509000+00:00,66.0,0.039,103.1,False,True
2호기(창녕),2025-12-02T00:05:57.480000+00:00,2025-12-02T00:05:57.521000+00:00,66.0,0.041,102.0,False,True
2호기(창녕),2025-12-02T00:05:58.480000+00:00,2025-12-02T00:05:58.521000+00:00,,0.041,102.0,False,True
2호기(창녕),2025-12-02T00:05:59.490000+00:00,2025-12-02T00:06:00.250000+00:00,,0.76,101.1,False,True
2호기(창녕),2025-12-02T00:06:00.490000+00:00,2025-12-02T00:06:00.507000+00:00,66.0,0.017,101.1,False,True
2호기(창녕),2025-12-02T00:06:01.510000+00:00,2025-12-02T00:06:02.253000+00:00,,0.743,100.2,False,True
2호기(창녕),2025-12-02T00:06:02.480000+00:00,2025-12-02T00:06:02.496000+00:00,,0.016,100.2,False,True
2호기(창녕),2025-12-02T00:06:03.470000+00:00,2025-12-02T00:06:03.486000+00:00,,0.016,99.2,False,True
2호기(창녕),2025-12-02T00:06:04.530000+00:00,2025-12-02T00:06:04.615000+00:00,,0.085,98.2,False,True
2호기(창녕),2025-12-02T00:06:05.520000+00:00,2025-12-02T00:06:05.553000+00:00,66.0,0.033,98.2,False,True
2호기(창녕),2025-12-02T00:06:06.490000+00:00,2025-12-02T00:06:07.203000+00:00,,0.713,97.2,False,True
2호기(창녕),2025-12-02T00:06:07.490000+00:00,2025-12-02T00:06:07.496000+00:00,,0.006,97.2,False,True
2호기(창녕),2025-12-02T00:06:08.490000+00:00,2025-12-02T00:06:09.212000+00:00,,0.722,96.3,False,True
2호기(창녕),2025-12-02T00:06:09.500000+00:00,2025-12-02T00:06:09.509000+00:00,,0.009,96.3,False,True
2호기(창녕),2025-12-02T00:06:10.520000+00:00,2025-12-02T00:06:11.070000+00:00,,0.55,95.4,False,True
2호기(창녕),2025-12-02T00:06:11.500000+00:00,2025-12-02T00:06:11.510000+00:00,,0.01,94.3,False,True
2호기(창녕),2025-12-02T00:06:12.510000+00:00,2025-12-02T00:06:13.015000+00:00,,0.505,94.3,False,True
2호기(창녕),2025-12-02T00:06:13.510000+00:00,2025-12-02T00:06:14.030000+00:00,66.0,0.52,93.3,False,True
2호기(창녕),2025-12-02T00:06:14.510000+00:00,2025-12-02T00:06:15.031000+00:00,,0.521,93.3,False,True
2호기(창녕),2025-12-02T00:06:15.520000+00:00,2025-12-02T00:06:16.048000+00:00,66.0,0.528,92.4,False,True
2호기(창녕),2025-12-02T00:06:16.500000+00:00,2025-12-02T00:06:17.050000+00:00,66.0,0.55,91.3,False,True
2호기(창녕),2025-12-02T00:06:17.510000+00:00,2025-12-02T00:06:18.150000+00:00,,0.64,91.3,False,True
2호기(창녕),2025-12-02T00:06:18.510000+00:00,2025-12-02T00:06:19.152000+00:00,,0.642,90.2,False,True
2호기(창녕),2025-12-02T00:06:19.510000+00:00,2025-12-02T00:06:20.161000+00:00,,0.651,90.2,False,True
2호기(창녕),2025-12-02T00:06:20.510000+00:00,2025-12-02T00:06:21.162000+00:00,66.0,0.652,89.1,False,True
2호기(창녕),2025-12-02T00:06:21.500000+00:00,2025-12-02T00:06:21.512000+00:00,66.0,0.012,89.1,False,True
2호기(창녕),2025-12-02T00:06:22.500000+00:00,2025-12-02T00:06:22.520000+00:00,66.0,0.02,87.9,False,True
2호기(창녕),2025-12-02T00:06:23.520000+00:00,2025-12-02T00:06:24.112000+00:00,66.0,0.592,86.6,False,True
2호기(창녕),2025-12-02T00:06:24.510000+00:00,2025-12-02T00:06:25.114000+00:00,66.0,0.604,86.6,False,True
2호기(창녕),2025-12-02T00:06:25.520000+00:00,2025-12-02T00:06:26.120000+00:00,66.0,0.6,85.4,False,True
2호기(창녕),2025-12-02T00:06:26.500000+00:00,2025-12-02T00:06:27.131000+00:00,66.0,0.631,85.4,False,True
2호기(창녕),2025-12-02T00:06:27.500000+00:00,2025-12-02T00:06:28.146000+00:00,66.0,0.646,84.2,False,True
2호기(창녕),2025-12-02T00:06:28.510000+00:00,2025-12-02T00:06:29.148000+00:00,66.0,0.638,84.2,False,True
2호기(창녕),2025-12-02T00:06:29.500000+00:00,2025-12-02T00:06:30.254000+00:00,,0.754,82.9,False,True
2호기(창녕),2025-12-02T00:06:30.500000+00:00,2025-12-02T00:06:30.506000+00:00,66.0,0.006,82.0,False,True
2호기(창녕),2025-12-02T00:06:31.550000+00:00,2025-12-02T00:06:32.274000+00:00,,0.724,82.0,False,True
2호기(창녕),2025-12-02T00:06:32.530000+00:00,2025-12-02T00:06:33.275000+00:00,,0.745,81.0,False,True
2호기(창녕),2025-12-02T00:06:33.510000+00:00,2025-12-02T00:06:33.532000+00:00,,0.022,81.0,False,True
2호기(창녕),2025-12-02T00:06:34.500000+00:00,2025-12-02T00:06:34.519000+00:00,66.0,0.019,80.4,False,True
2호기(창녕),2025-12-02T00:06:35.550000+00:00,2025-12-02T00:06:36.200000+00:00,,0.65,80.5,False,True
2호기(창녕),2025-12-02T00:06:36.530000+00:00,2025-12-02T00:06:37.056000+00:00,,0.526,80.5,False,True
2호기(창녕),2025-12-02T00:06:37.550000+00:00,2025-12-02T00:06:38.071000+00:00,,0.521,81.9,False,True
2호기(창녕),2025-12-02T00:06:38.550000+00:00,2025-12-02T00:06:39.073000+00:00,,0.523,81.9,False,True
2호기(창녕),2025-12-02T00:07:03.430000+00:00,2025-12-02T00:07:03.482000+00:00,67.0,0.052,72.0,False,True
2호기(창녕),2025-12-02T00:07:04.450000+00:00,2025-12-02T00:07:04.511000+00:00,,0.061,72.0,False,True
2호기(창녕),2025-12-02T00:07:11.450000+00:00,2025-12-02T00:07:11.491000+00:00,67.0,0.041,76.0,False,True
2호기(창녕),2025-12-02T00:07:12.430000+00:00,2025-12-02T00:07:12.499000+00:00,,0.069,76.0,False,True
2호기(창녕),2025-12-02T00:07:13.450000+00:00,2025-12-02T00:07:13.535000+00:00,,0.085,126.5,False,True
2호기(창녕),2025-12-02T00:07:14.440000+00:00,2025-12-02T00:07:14.519000+00:00,67.0,0.079,126.5,False,True
2호기(창녕),2025-12-02T00:07:15.460000+00:00,2025-12-02T00:07:15.522000+00:00,67.0,0.062,153.8,False,True
2호기(창녕),2025-12-02T00:07:16.430000+00:00,2025-12-02T00:07:16.499000+00:00,67.0,0.069,153.8,False,True
2호기(창녕),2025-12-02T00:07:17.490000+00:00,2025-12-02T00:07:17.506000+00:00,67.0,0.016,154.6,False,True
2호기(창녕),2025-12-02T00:07:18.430000+00:00,2025-12-02T00:07:18.496000+00:00,67.0,0.066,151.0,False,True
2호기(창녕),2025-12-02T00:07:19.450000+00:00,2025-12-02T00:07:19.496000+00:00,67.0,0.046,151.0,False,True
2호기(창녕),2025-12-02T00:07:20.490000+00:00,2025-12-02T00:07:20.490000+00:00,67.0,0.0,147.6,False,True
2호기(창녕),2025-12-02T00:07:21.440000+00:00,2025-12-02T00:07:21.489000+00:00,67.0,0.049,147.6,False,True
2호기(창녕),2025-12-02T00:07:22.480000+00:00,2025-12-02T00:07:22.497000+00:00,,0.017,144.7,False,True
2호기(창녕),2025-12-02T00:07:23.440000+00:00,2025-12-02T00:07:23.526000+00:00,,0.086,141.8,False,True
2호기(창녕),2025-12-02T00:07:24.440000+00:00,2025-12-02T00:07:24.479000+00:00,,0.039,141.8,False,True
2호기(창녕),2025-12-02T00:07:25.480000+00:00,2025-12-02T00:07:25.515000+00:00,,0.035,139.7,False,True
2호기(창녕),2025-12-02T00:07:26.460000+00:00,2025-12-02T00:07:26.502000+00:00,,0.042,139.7,False,True
2호기(창녕),2025-12-02T00:07:27.450000+00:00,2025-12-02T00:07:27.481000+00:00,,0.031,137.7,False,True
2호기(창녕),2025-12-02T00:07:28.470000+00:00,2025-12-02T00:07:28.483000+00:00,,0.013,135.6,False,True
2호기(창녕),2025-12-02T00:07:29.480000+00:00,2025-12-02T00:07:29.501000+00:00,,0.021,135.6,False,True
2호기(창녕),2025-12-02T00:07:30.460000+00:00,2025-12-02T00:07:30.504000+00:00,,0.044,133.5,False,True
2호기(창녕),2025-12-02T00:07:31.470000+00:00,2025-12-02T00:07:31.511000+00:00,,0.041,133.5,False,True
2호기(창녕),2025-12-02T00:07:32.460000+00:00,2025-12-02T00:07:32.505000+00:00,,0.045,131.5,False,True
2호기(창녕),2025-12-02T00:07:33.450000+00:00,2025-12-02T00:07:33.485000+00:00,,0.035,131.5,False,True
2호기(창녕),2025-12-02T00:07:34.470000+00:00,2025-12-02T00:07:34.511000+00:00,67.0,0.041,129.7,False,True
2호기(창녕),2025-12-02T00:07:35.480000+00:00,2025-12-02T00:07:35.527000+00:00,67.0,0.047,128.0,False,True
2호기(창녕),2025-12-02T00:07:36.450000+00:00,2025-12-02T00:07:36.480000+00:00,,0.03,128.0,False,True
2호기(창녕),2025-12-02T00:07:37.460000+00:00,2025-12-02T00:07:37.519000+00:00,,0.059,126.4,False,True
2호기(창녕),2025-12-02T00:07:38.460000+00:00,2025-12-02T00:07:38.505000+00:00,,0.045,126.4,False,True
2호기(창녕),2025-12-02T00:07:39.510000+00:00,2025-12-02T00:07:39.542000+00:00,,0.032,124.9,False,True
2호기(창녕),2025-12-02T00:07:40.510000+00:00,2025-12-02T00:07:40.523000+00:00,67.0,0.013,123.5,False,True
2호기(창녕),2025-12-02T00:07:41.460000+00:00,2025-12-02T00:07:41.511000+00:00,67.0,0.051,123.5,False,True
2호기(창녕),2025-12-02T00:07:42.510000+00:00,2025-12-02T00:07:42.529000+00:00,67.0,0.019,122.0,False,True
2호기(창녕),2025-12-02T00:07:43.480000+00:00,2025-12-02T00:07:43.527000+00:00,,0.047,122.0,False,True
2호기(창녕),2025-12-02T00:07:44.490000+00:00,2025-12-02T00:07:45.138000+00:00,,0.648,120.8,False,True
2호기(창녕),2025-12-02T00:07:45.500000+00:00,2025-12-02T00:07:45.501000+00:00,67.0,0.001,120.8,False,True
2호기(창녕),2025-12-02T00:07:46.520000+00:00,2025-12-02T00:07:46.559000+00:00,,0.039,119.4,False,True
2호기(창녕),2025-12-02T00:07:47.520000+00:00,2025-12-02T00:07:48.250000+00:00,,0.73,118.2,False,True
2호기(창녕),2025-12-02T00:07:48.520000+00:00,2025-12-02T00:07:48.533000+00:00,,0.013,118.2,False,True
2호기(창녕),2025-12-02T00:07:49.500000+00:00,2025-12-02T00:07:49.517000+00:00,67.0,0.017,116.9,False,True
2호기(창녕),2025-12-02T00:07:50.550000+00:00,2025-12-02T00:07:51.279000+00:00,,0.729,116.9,False,True
2호기(창녕),2025-12-02T00:07:51.510000+00:00,2025-12-02T00:07:52.280000+00:00,,0.77,115.7,False,True
2호기(창녕),2025-12-02T00:07:52.500000+00:00,2025-12-02T00:07:53.281000+00:00,,0.781,115.7,False,True
2호기(창녕),2025-12-02T00:07:53.490000+00:00,2025-12-02T00:07:54.071000+00:00,,0.581,114.6,False,True
2호기(창녕),2025-12-02T00:07:54.510000+00:00,2025-12-02T00:07:55.074000+00:00,,0.564,113.5,False,True
2호기(창녕),2025-12-02T00:07:55.530000+00:00,2025-12-02T00:07:56.085000+00:00,,0.555,113.5,False,True
2호기(창녕),2025-12-02T00:07:56.510000+00:00,2025-12-02T00:07:57.082000+00:00,,0.572,112.3,False,True
2호기(창녕),2025-12-02T00:07:57.540000+00:00,2025-12-02T00:07:58.040000+00:00,,0.5,112.3,False,True
2호기(창녕),2025-12-02T00:07:58.510000+00:00,2025-12-02T00:07:58.522000+00:00,67.0,0.012,111.0,False,True
2호기(창녕),2025-12-02T00:07:59.510000+00:00,2025-12-02T00:08:00.155000+00:00,67.0,0.645,111.0,False,True
2호기(창녕),2025-12-02T00:08:00.500000+00:00,2025-12-02T00:08:00.515000+00:00,,0.015,110.0,False,True
2호기(창녕),2025-12-02T00:08:01.500000+00:00,2025-12-02T00:08:02.175000+00:00,,0.675,108.8,False,True
2호기(창녕),2025-12-02T00:08:02.510000+00:00,2025-12-02T00:08:02.511000+00:00,67.0,0.001,108.8,False,True
2호기(창녕),2025-12-02T00:08:03.530000+00:00,2025-12-02T00:08:04.105000+00:00,67.0,0.575,107.8,False,True
2호기(창녕),2025-12-02T00:08:04.530000+00:00,2025-12-02T00:08:05.113000+00:00,67.0,0.583,107.8,False,True
2호기(창녕),2025-12-02T00:08:05.540000+00:00,2025-12-02T00:08:06.115000+00:00,67.0,0.575,106.9,False,True
2호기(창녕),2025-12-02T00:08:06.530000+00:00,2025-12-02T00:08:07.126000+00:00,67.0,0.596,106.9,False,True
2호기(창녕),2025-12-02T00:08:07.560000+00:00,2025-12-02T00:08:08.140000+00:00,67.0,0.58,105.9,False,True
2호기(창녕),2025-12-02T00:08:08.530000+00:00,2025-12-02T00:08:09.147000+00:00,67.0,0.617,104.9,False,True
2호기(창녕),2025-12-02T00:08:09.540000+00:00,2025-12-02T00:08:10.150000+00:00,67.0,0.61,104.9,False,True
2호기(창녕),2025-12-02T00:08:10.560000+00:00,2025-12-02T00:08:11.262000+00:00,,0.702,103.8,False,True
2호기(창녕),2025-12-02T00:08:11.560000+00:00,2025-12-02T00:08:12.269000+00:00,,0.709,103.8,False,True
2호기(창녕),2025-12-02T00:08:12.560000+00:00,2025-12-02T00:08:13.269000+00:00,,0.709,102.8,False,True
2호기(창녕),2025-12-02T00:08:13.550000+00:00,2025-12-02T00:08:14.280000+00:00,,0.73,102.8,False,True
2호기(창녕),2025-12-02T00:08:14.600000+00:00,2025-12-02T00:08:15.284000+00:00,,0.684,101.9,False,True
2호기(창녕),2025-12-02T00:08:15.560000+00:00,2025-12-02T00:08:16.287000+00:00,,0.727,100.9,False,True
2호기(창녕),2025-12-02T00:08:16.560000+00:00,2025-12-02T00:08:17.289000+00:00,,0.729,100.9,False,True
2호기(창녕),2025-12-02T00:08:17.570000+00:00,2025-12-02T00:08:18.211000+00:00,67.0,0.641,99.9,False,True
2호기(창녕),2025-12-02T00:08:18.550000+00:00,2025-12-02T00:08:19.074000+00:00,,0.524,99.9,False,True
2호기(창녕),2025-12-02T00:08:19.550000+00:00,2025-12-02T00:08:20.081000+00:00,,0.531,98.8,False,True
2호기(창녕),2025-12-02T00:08:20.570000+00:00,2025-12-02T00:08:21.087000+00:00,,0.517,98.8,False,True
2호기(창녕),2025-12-02T00:08:21.560000+00:00,2025-12-02T00:08:22.026000+00:00,,0.466,97.8,False,True
2호기(창녕),2025-12-02T00:08:22.570000+00:00,2025-12-02T00:08:23.040000+00:00,,0.47,96.8,False,True
2호기(창녕),2025-12-02T00:08:23.560000+00:00,2025-12-02T00:08:24.153000+00:00,,0.593,96.8,False,True
2호기(창녕),2025-12-02T00:08:24.560000+00:00,2025-12-02T00:08:25.155000+00:00,,0.595,95.7,False,True
2호기(창녕),2025-12-02T00:08:25.550000+00:00,2025-12-02T00:08:26.157000+00:00,,0.607,95.7,False,True
2호기(창녕),2025-12-02T00:08:26.550000+00:00,2025-12-02T00:08:27.157000+00:00,,0.607,94.7,False,True
2호기(창녕),2025-12-02T00:08:27.550000+00:00,2025-12-02T00:08:28.179000+00:00,,0.629,94.7,False,True
2호기(창녕),2025-12-02T00:08:28.570000+00:00,2025-12-02T00:08:29.102000+00:00,67.0,0.532,93.6,False,True
2호기(창녕),2025-12-02T00:08:29.560000+00:00,2025-12-02T00:08:30.116000+00:00,67.0,0.556,92.4,False,True
2호기(창녕),2025-12-02T00:08:30.560000+00:00,2025-12-02T00:08:31.126000+00:00,67.0,0.566,92.4,False,True
2호기(창녕),2025-12-02T00:08:31.550000+00:00,2025-12-02T00:08:32.131000+00:00,67.0,0.581,91.3,False,True
2호기(창녕),2025-12-02T00:08:32.560000+00:00,2025-12-02T00:08:33.140000+00:00,67.0,0.58,91.3,False,True
2호기(창녕),2025-12-02T00:08:33.580000+00:00,2025-12-02T00:08:34.145000+00:00,67.0,0.565,90.2,False,True
2호기(창녕),2025-12-02T00:08:34.570000+00:00,2025-12-02T00:08:35.146000+00:00,67.0,0.576,90.2,False,True
2호기(창녕),2025-12-02T00:08:35.580000+00:00,2025-12-02T00:08:36.272000+00:00,,0.692,89.0,False,True
2호기(창녕),2025-12-02T00:08:36.620000+00:00,2025-12-02T00:08:37.289000+00:00,,0.669,87.8,False,True
2호기(창녕),2025-12-02T00:08:37.580000+00:00,2025-12-02T00:08:38.289000+00:00,,0.709,87.8,False,True
2호기(창녕),2025-12-02T00:08:38.600000+00:00,2025-12-02T00:08:39.297000+00:00,,0.697,86.5,False,True
2호기(창녕),2025-12-02T00:08:39.620000+00:00,2025-12-02T00:08:40.207000+00:00,67.0,0.587,86.5,False,True
2호기(창녕),2025-12-02T00:08:40.600000+00:00,2025-12-02T00:08:41.091000+00:00,,0.491,85.2,False,True
2호기(창녕),2025-12-02T00:08:41.580000+00:00,2025-12-02T00:08:42.091000+00:00,,0.511,85.2,False,True
2호기(창녕),2025-12-02T00:08:42.600000+00:00,2025-12-02T00:08:43.095000+00:00,,0.495,83.9,False,True
2호기(창녕),2025-12-02T00:08:43.610000+00:00,2025-12-02T00:08:43.999000+00:00,,0.389,82.8,False,True
2호기(창녕),2025-12-02T00:08:44.610000+00:00,2025-12-02T00:08:45.007000+00:00,,0.397,82.8,False,True
2호기(창녕),2025-12-02T00:08:45.600000+00:00,2025-12-02T00:08:46.006000+00:00,,0.406,81.9,False,True
2호기(창녕),2025-12-02T00:08:46.600000+00:00,2025-12-02T00:08:47.009000+00:00,,0.409,81.9,False,True
2호기(창녕),2025-12-02T00:08:47.600000+00:00,2025-12-02T00:08:48.032000+00:00,,0.432,81.1,False,True
2호기(창녕),2025-12-02T00:08:48.600000+00:00,2025-12-02T00:08:49.036000+00:00,,0.436,80.9,False,True
2호기(창녕),2025-12-02T00:08:49.610000+00:00,2025-12-02T00:08:50.037000+00:00,,0.427,80.9,False,True
2호기(창녕),2025-12-02T00:08:50.650000+00:00,2025-12-02T00:08:51.043000+00:00,,0.393,82.0,False,True
2호기(창녕),2025-12-02T00:09:08.600000+00:00,2025-12-02T00:09:09.290000+00:00,,0.69,35.4,False,True
2호기(창녕),2025-12-02T00:09:17.600000+00:00,2025-12-02T00:09:18.178000+00:00,,0.578,84.3,False,True
2호기(창녕),2025-12-02T00:09:18.610000+00:00,2025-12-02T00:09:19.144000+00:00,68.0,0.534,84.3,False,True
2호기(창녕),2025-12-02T00:09:19.600000+00:00,2025-12-02T00:09:20.144000+00:00,68.0,0.544,109.6,False,True
2호기(창녕),2025-12-02T00:09:20.590000+00:00,2025-12-02T00:09:21.259000+00:00,,0.669,133.9,False,True
2호기(창녕),2025-12-02T00:09:21.590000+00:00,2025-12-02T00:09:22.272000+00:00,,0.682,133.9,False,True
2호기(창녕),2025-12-02T00:09:22.580000+00:00,2025-12-02T00:09:23.274000+00:00,,0.694,144.4,False,True
2호기(창녕),2025-12-02T00:09:23.610000+00:00,2025-12-02T00:09:23.958000+00:00,,0.348,145.6,False,True
2호기(창녕),2025-12-02T00:09:24.610000+00:00,2025-12-02T00:09:25.071000+00:00,,0.461,145.6,False,True
2호기(창녕),2025-12-02T00:09:25.640000+00:00,2025-12-02T00:09:26.079000+00:00,,0.439,143.7,False,True
2호기(창녕),2025-12-02T00:09:26.620000+00:00,2025-12-02T00:09:27.095000+00:00,,0.475,143.7,False,True
2호기(창녕),2025-12-02T00:09:27.650000+00:00,2025-12-02T00:09:28.007000+00:00,,0.357,141.3,False,True
2호기(창녕),2025-12-02T00:09:28.630000+00:00,2025-12-02T00:09:29.009000+00:00,,0.379,141.3,False,True
2호기(창녕),2025-12-02T00:09:29.640000+00:00,2025-12-02T00:09:30.025000+00:00,,0.385,138.8,False,True
2호기(창녕),2025-12-02T00:09:30.660000+00:00,2025-12-02T00:09:31.028000+00:00,,0.368,136.4,False,True
2호기(창녕),2025-12-02T00:09:31.660000+00:00,2025-12-02T00:09:32.176000+00:00,,0.516,136.4,False,True
2호기(창녕),2025-12-02T00:09:32.640000+00:00,2025-12-02T00:09:33.100000+00:00,68.0,0.46,134.2,False,True
2호기(창녕),2025-12-02T00:09:33.640000+00:00,2025-12-02T00:09:34.106000+00:00,68.0,0.466,134.2,False,True
2호기(창녕),2025-12-02T00:09:34.650000+00:00,2025-12-02T00:09:35.118000+00:00,68.0,0.468,132.4,False,True
2호기(창녕),2025-12-02T00:09:35.620000+00:00,2025-12-02T00:09:36.119000+00:00,68.0,0.499,132.4,False,True
2호기(창녕),2025-12-02T00:09:36.650000+00:00,2025-12-02T00:09:37.136000+00:00,68.0,0.486,131.0,False,True
2호기(창녕),2025-12-02T00:09:37.620000+00:00,2025-12-02T00:09:38.160000+00:00,68.0,0.54,129.2,False,True
2호기(창녕),2025-12-02T00:09:38.630000+00:00,2025-12-02T00:09:39.259000+00:00,,0.629,129.2,False,True
2호기(창녕),2025-12-02T00:09:39.620000+00:00,2025-12-02T00:09:40.259000+00:00,,0.639,127.4,False,True
2호기(창녕),2025-12-02T00:09:40.620000+00:00,2025-12-02T00:09:41.260000+00:00,,0.64,127.4,False,True
2호기(창녕),2025-12-02T00:09:41.640000+00:00,2025-12-02T00:09:42.269000+00:00,,0.629,125.8,False,True
2호기(창녕),2025-12-02T00:09:42.630000+00:00,2025-12-02T00:09:42.957000+00:00,,0.327,124.3,False,True
2호기(창녕),2025-12-02T00:09:43.700000+00:00,2025-12-02T00:09:44.003000+00:00,,0.303,124.3,False,True
2호기(창녕),2025-12-02T00:09:44.630000+00:00,2025-12-02T00:09:45.004000+00:00,,0.374,122.7,False,True
2호기(창녕),2025-12-02T00:09:45.650000+00:00,2025-12-02T00:09:46.016000+00:00,,0.366,122.7,False,True
2호기(창녕),2025-12-02T00:09:46.690000+00:00,2025-12-02T00:09:47.046000+00:00,68.0,0.356,121.3,False,True
2호기(창녕),2025-12-02T00:09:47.670000+00:00,2025-12-02T00:09:48.150000+00:00,,0.48,121.3,False,True
2호기(창녕),2025-12-02T00:09:48.690000+00:00,2025-12-02T00:09:49.154000+00:00,,0.464,120.0,False,True
2호기(창녕),2025-12-02T00:09:49.700000+00:00,2025-12-02T00:09:50.155000+00:00,,0.455,118.7,False,True
2호기(창녕),2025-12-02T00:09:50.670000+00:00,2025-12-02T00:09:51.159000+00:00,,0.489,118.7,False,True
2호기(창녕),2025-12-02T00:09:51.720000+00:00,2025-12-02T00:09:52.158000+00:00,,0.438,117.6,False,True
2호기(창녕),2025-12-02T00:09:52.740000+00:00,2025-12-02T00:09:53.163000+00:00,,0.423,117.6,False,True
2호기(창녕),2025-12-02T00:09:53.660000+00:00,2025-12-02T00:09:54.178000+00:00,,0.518,116.3,False,True
2호기(창녕),2025-12-02T00:09:54.710000+00:00,2025-12-02T00:09:55.178000+00:00,,0.468,116.3,False,True
2호기(창녕),2025-12-02T00:09:55.680000+00:00,2025-12-02T00:09:56.098000+00:00,68.0,0.418,115.2,False,True
2호기(창녕),2025-12-02T00:09:56.740000+00:00,2025-12-02T00:09:57.099000+00:00,68.0,0.359,114.1,False,True
2호기(창녕),2025-12-02T00:09:57.690000+00:00,2025-12-02T00:09:58.101000+00:00,68.0,0.411,114.1,False,True
2호기(창녕),2025-12-02T00:09:58.680000+00:00,2025-12-02T00:09:59.104000+00:00,68.0,0.424,113.0,False,True
2호기(창녕),2025-12-02T00:09:59.700000+00:00,2025-12-02T00:10:00.129000+00:00,68.0,0.429,113.0,False,True
2호기(창녕),2025-12-02T00:10:00.690000+00:00,2025-12-02T00:10:01.142000+00:00,68.0,0.452,111.9,False,True
2호기(창녕),2025-12-02T00:10:01.690000+00:00,2025-12-02T00:10:02.256000+00:00,,0.566,111.9,False,True
2호기(창녕),2025-12-02T00:10:02.710000+00:00,2025-12-02T00:10:03.198000+00:00,68.0,0.488,110.8,False,True
2호기(창녕),2025-12-02T00:10:03.710000+00:00,2025-12-02T00:10:04.203000+00:00,68.0,0.493,110.8,False,True
